unit_id,dealer_account_id,model,motor_lot,status,installed
TM-06676,ACC-DLR-13,TUBE-STD,4455,up,2020-12-01
TM-06677,ACC-DLR-20,TUBE-STD,4482,up,2022-12-01
TM-06678,ACC-DLR-27,TUBE-STD,4462,up,2021-10-01
TM-06679,ACC-DLR-34,TUBE-STD,4455,up,2025-06-01
TM-06680,ACC-DLR-1,TUBE-STD,4455,up,2026-12-01
TM-06681,ACC-DLR-8,TUBE-STD,4468,up,2020-05-01
TM-06682,ACC-DLR-15,TUBE-STD,4482,up,2025-09-01
TM-06683,ACC-DLR-22,TUBE-STD,4462,up,2021-05-01
TM-06684,ACC-DLR-29,TUBE-DLX,4482,up,2025-03-01
TM-06685,ACC-DLR-36,TUBE-DLX,4455,up,2025-11-01
TM-06686,ACC-DLR-3,TUBE-STD,4455,up,2022-09-01
TM-06687,ACC-DLR-10,TUBE-STD,4468,up,2026-05-01
TM-06688,ACC-DLR-17,TUBE-STD,4462,up,2020-07-01
TM-06689,ACC-DLR-24,TUBE-STD,4455,up,2022-05-01
TM-06690,ACC-DLR-31,TUBE-STD,4468,up,2023-05-01
TM-06691,ACC-DLR-38,TUBE-STD,4468,up,2024-10-01
TM-06692,ACC-DLR-5,TUBE-STD,4462,up,2022-08-01
TM-06693,ACC-DLR-12,TUBE-STD,4455,up,2023-05-01
TM-06694,ACC-DLR-19,TUBE-STD,4482,up,2019-08-01
TM-06695,ACC-DLR-26,TUBE-STD,4455,up,2023-10-01
TM-06696,ACC-DLR-33,TUBE-STD,4455,up,2025-10-01
TM-06697,ACC-DLR-40,TUBE-STD,4482,up,2019-02-01
TM-06698,ACC-DLR-7,TUBE-DLX,4462,up,2026-11-01
TM-06699,ACC-DLR-14,TUBE-DLX,4482,up,2025-01-01
TM-06700,ACC-DLR-21,TUBE-STD,4468,up,2026-09-01
TM-06701,ACC-DLR-28,TUBE-STD,4482,up,2020-04-01
TM-06702,ACC-DLR-35,TUBE-DLX,4462,up,2020-04-01
TM-06703,ACC-DLR-2,TUBE-STD,4482,up,2024-12-01
TM-06704,ACC-DLR-9,TUBE-STD,4455,up,2022-03-01
TM-06705,ACC-DLR-16,TUBE-STD,4462,up,2026-12-01
TM-06706,ACC-DLR-23,TUBE-STD,4482,up,2022-03-01
TM-06707,ACC-DLR-30,TUBE-DLX,4468,up,2024-09-01
TM-06708,ACC-DLR-37,TUBE-DLX,4462,up,2021-02-01
TM-06709,ACC-DLR-4,TUBE-STD,4455,up,2024-03-01
TM-06710,ACC-DLR-11,TUBE-STD,4455,up,2019-06-01
TM-06711,ACC-DLR-18,TUBE-DLX,4468,up,2025-11-01
TM-06712,ACC-DLR-25,TUBE-STD,4468,up,2019-10-01
TM-06713,ACC-DLR-32,TUBE-DLX,4462,up,2023-05-01
TM-06714,ACC-DLR-39,TUBE-STD,4468,up,2020-02-01
TM-06715,ACC-DLR-6,TUBE-DLX,4482,up,2019-06-01
TM-06716,ACC-DLR-13,TUBE-STD,4482,up,2025-07-01
TM-06717,ACC-DLR-20,TUBE-DLX,4482,up,2022-11-01
TM-06718,ACC-DLR-27,TUBE-DLX,4455,up,2019-05-01
TM-06719,ACC-DLR-34,TUBE-STD,4455,up,2026-08-01
TM-06720,ACC-DLR-1,TUBE-STD,4468,up,2023-02-01
TM-06721,ACC-DLR-8,TUBE-STD,4455,up,2024-07-01
TM-06722,ACC-DLR-15,TUBE-STD,4482,up,2024-11-01
TM-06723,ACC-DLR-22,TUBE-STD,4462,up,2026-11-01
TM-06724,ACC-DLR-29,TUBE-STD,4482,up,2025-06-01
TM-06725,ACC-DLR-36,TUBE-DLX,4455,up,2021-01-01
TM-06726,ACC-DLR-3,TUBE-STD,4462,up,2023-11-01
TM-06727,ACC-DLR-10,TUBE-STD,4468,up,2020-11-01
TM-06728,ACC-DLR-17,TUBE-STD,4468,up,2026-09-01
TM-06729,ACC-DLR-24,TUBE-STD,4455,up,2021-06-01
TM-06730,ACC-DLR-31,TUBE-DLX,4462,up,2020-04-01
TM-06731,ACC-DLR-38,TUBE-STD,4482,up,2024-03-01
TM-06732,ACC-DLR-5,TUBE-STD,4468,up,2020-12-01
TM-06733,ACC-DLR-12,TUBE-STD,4468,up,2020-06-01
TM-06734,ACC-DLR-19,TUBE-STD,4468,up,2026-12-01
TM-06735,ACC-DLR-26,TUBE-STD,4482,up,2022-11-01
TM-06736,ACC-DLR-33,TUBE-STD,4482,up,2026-04-01
TM-06737,ACC-DLR-40,TUBE-DLX,4455,up,2025-11-01
TM-06738,ACC-DLR-7,TUBE-STD,4482,up,2021-01-01
TM-06739,ACC-DLR-14,TUBE-STD,4455,up,2020-12-01
TM-06740,ACC-DLR-21,TUBE-STD,4468,up,2025-05-01
TM-06741,ACC-DLR-28,TUBE-DLX,4455,up,2022-09-01
TM-06742,ACC-DLR-35,TUBE-STD,4462,up,2024-03-01
TM-06743,ACC-DLR-2,TUBE-STD,4462,up,2026-09-01
TM-06744,ACC-DLR-9,TUBE-STD,4455,up,2023-07-01
TM-06745,ACC-DLR-16,TUBE-STD,4462,up,2025-10-01
TM-06746,ACC-DLR-23,TUBE-STD,4462,up,2024-05-01
TM-06747,ACC-DLR-30,TUBE-STD,4468,up,2021-01-01
TM-06748,ACC-DLR-37,TUBE-STD,4482,up,2023-02-01
TM-06749,ACC-DLR-4,TUBE-DLX,4462,up,2022-08-01
TM-06750,ACC-DLR-11,TUBE-STD,4462,up,2023-06-01
TM-06751,ACC-DLR-18,TUBE-STD,4462,up,2020-07-01
TM-06752,ACC-DLR-25,TUBE-STD,4455,up,2023-08-01
TM-06753,ACC-DLR-32,TUBE-DLX,4462,up,2019-06-01
TM-06754,ACC-DLR-39,TUBE-DLX,4468,up,2025-03-01
TM-06755,ACC-DLR-6,TUBE-STD,4468,up,2026-05-01
TM-06756,ACC-DLR-13,TUBE-STD,4468,up,2020-05-01
TM-06757,ACC-DLR-20,TUBE-STD,4455,up,2019-04-01
TM-06758,ACC-DLR-27,TUBE-STD,4455,up,2025-10-01
TM-06759,ACC-DLR-34,TUBE-STD,4462,up,2025-07-01
TM-06760,ACC-DLR-1,TUBE-STD,4455,up,2023-01-01
TM-06761,ACC-DLR-8,TUBE-STD,4482,up,2019-12-01
TM-06762,ACC-DLR-15,TUBE-STD,4468,up,2026-03-01
TM-06763,ACC-DLR-22,TUBE-STD,4482,up,2026-07-01
TM-06764,ACC-DLR-29,TUBE-STD,4455,up,2023-06-01
TM-06765,ACC-DLR-36,TUBE-STD,4462,up,2019-10-01
TM-06766,ACC-DLR-3,TUBE-STD,4482,up,2022-08-01
TM-06767,ACC-DLR-10,TUBE-DLX,4462,up,2020-12-01
TM-06768,ACC-DLR-17,TUBE-DLX,4455,up,2026-11-01
TM-06769,ACC-DLR-24,TUBE-DLX,4462,up,2021-09-01
TM-06770,ACC-DLR-31,TUBE-DLX,4462,up,2022-10-01
TM-06771,ACC-DLR-38,TUBE-STD,4468,up,2022-12-01
TM-06772,ACC-DLR-5,TUBE-STD,4462,up,2025-07-01
TM-06773,ACC-DLR-12,TUBE-STD,4468,up,2022-11-01
TM-06774,ACC-DLR-19,TUBE-DLX,4468,up,2019-09-01
TM-06775,ACC-DLR-26,TUBE-DLX,4482,up,2025-09-01
TM-06776,ACC-DLR-33,TUBE-DLX,4455,up,2026-07-01
TM-06777,ACC-DLR-40,TUBE-DLX,4482,up,2026-11-01
TM-06778,ACC-DLR-7,TUBE-STD,4468,up,2022-11-01
TM-06779,ACC-DLR-14,TUBE-DLX,4482,up,2026-04-01
TM-06780,ACC-DLR-21,TUBE-DLX,4482,up,2026-03-01
TM-06781,ACC-DLR-28,TUBE-STD,4455,up,2026-02-01
TM-06782,ACC-DLR-35,TUBE-STD,4462,up,2020-03-01
TM-06783,ACC-DLR-2,TUBE-STD,4482,up,2026-05-01
TM-06784,ACC-DLR-9,TUBE-STD,4468,up,2025-02-01
TM-06785,ACC-DLR-16,TUBE-STD,4462,up,2019-11-01
TM-06786,ACC-DLR-23,TUBE-STD,4468,up,2023-04-01
TM-06787,ACC-DLR-30,TUBE-DLX,4455,up,2020-05-01
TM-06788,ACC-DLR-37,TUBE-DLX,4482,up,2023-02-01
TM-06789,ACC-DLR-4,TUBE-DLX,4482,up,2026-07-01
TM-06790,ACC-DLR-11,TUBE-STD,4468,up,2020-05-01
TM-06791,ACC-DLR-18,TUBE-DLX,4455,up,2022-11-01
TM-06792,ACC-DLR-25,TUBE-STD,4482,up,2020-12-01
TM-06793,ACC-DLR-32,TUBE-STD,4482,up,2021-11-01
TM-06794,ACC-DLR-39,TUBE-DLX,4468,up,2020-07-01
TM-06795,ACC-DLR-6,TUBE-DLX,4482,up,2026-03-01
TM-06796,ACC-DLR-13,TUBE-DLX,4468,up,2025-04-01
TM-06797,ACC-DLR-20,TUBE-STD,4482,up,2026-03-01
TM-06798,ACC-DLR-27,TUBE-STD,4468,up,2025-07-01
TM-06799,ACC-DLR-34,TUBE-STD,4468,up,2026-04-01
TM-06800,ACC-DLR-1,TUBE-STD,4482,up,2021-07-01
TM-06801,ACC-DLR-8,TUBE-STD,4468,up,2024-12-01
TM-06802,ACC-DLR-15,TUBE-DLX,4455,up,2022-01-01
TM-06803,ACC-DLR-22,TUBE-DLX,4482,up,2023-10-01
TM-06804,ACC-DLR-29,TUBE-STD,4455,up,2024-12-01
TM-06805,ACC-DLR-36,TUBE-STD,4482,up,2025-12-01
TM-06806,ACC-DLR-3,TUBE-STD,4455,up,2023-12-01
TM-06807,ACC-DLR-10,TUBE-STD,4462,up,2021-11-01
TM-06808,ACC-DLR-17,TUBE-DLX,4468,up,2023-07-01
TM-06809,ACC-DLR-24,TUBE-DLX,4455,up,2020-09-01
TM-06810,ACC-DLR-31,TUBE-STD,4468,up,2019-11-01
TM-06811,ACC-DLR-38,TUBE-STD,4468,up,2020-11-01
TM-06812,ACC-DLR-5,TUBE-STD,4482,up,2025-08-01
TM-06813,ACC-DLR-12,TUBE-STD,4482,up,2021-04-01
TM-06814,ACC-DLR-19,TUBE-DLX,4468,up,2022-03-01
TM-06815,ACC-DLR-26,TUBE-STD,4482,up,2026-09-01
TM-06816,ACC-DLR-33,TUBE-DLX,4482,up,2024-03-01
TM-06817,ACC-DLR-40,TUBE-STD,4455,up,2023-08-01
TM-06818,ACC-DLR-7,TUBE-DLX,4468,up,2021-09-01
TM-06819,ACC-DLR-14,TUBE-STD,4468,up,2021-11-01
TM-06820,ACC-DLR-21,TUBE-STD,4482,up,2020-06-01
TM-06821,ACC-DLR-28,TUBE-STD,4455,up,2019-07-01
TM-06822,ACC-DLR-35,TUBE-STD,4455,up,2025-06-01
TM-06823,ACC-DLR-2,TUBE-STD,4455,up,2026-11-01
TM-06824,ACC-DLR-9,TUBE-DLX,4455,up,2026-08-01
TM-06825,ACC-DLR-16,TUBE-STD,4462,up,2025-03-01
TM-06826,ACC-DLR-23,TUBE-STD,4468,up,2023-05-01
TM-06827,ACC-DLR-30,TUBE-DLX,4482,up,2024-05-01
TM-06828,ACC-DLR-37,TUBE-DLX,4468,up,2025-04-01
TM-06829,ACC-DLR-4,TUBE-DLX,4468,up,2025-08-01
TM-06830,ACC-DLR-11,TUBE-STD,4455,up,2021-04-01
TM-06831,ACC-DLR-18,TUBE-STD,4482,up,2024-06-01
TM-06832,ACC-DLR-25,TUBE-STD,4462,up,2023-03-01
TM-06833,ACC-DLR-32,TUBE-DLX,4455,up,2024-08-01
TM-06834,ACC-DLR-39,TUBE-STD,4468,up,2020-05-01
TM-06835,ACC-DLR-6,TUBE-STD,4482,up,2025-11-01
TM-06836,ACC-DLR-13,TUBE-STD,4482,up,2021-01-01
TM-06837,ACC-DLR-20,TUBE-DLX,4455,up,2020-01-01
TM-06838,ACC-DLR-27,TUBE-STD,4455,up,2019-08-01
TM-06839,ACC-DLR-34,TUBE-DLX,4482,up,2021-06-01
TM-06840,ACC-DLR-1,TUBE-DLX,4468,up,2025-03-01
TM-06841,ACC-DLR-8,TUBE-STD,4468,up,2020-12-01
TM-06842,ACC-DLR-15,TUBE-STD,4468,up,2025-03-01
TM-06843,ACC-DLR-22,TUBE-STD,4455,up,2022-05-01
TM-06844,ACC-DLR-29,TUBE-STD,4462,up,2019-01-01
TM-06845,ACC-DLR-36,TUBE-STD,4468,up,2024-01-01
TM-06846,ACC-DLR-3,TUBE-STD,4462,up,2022-02-01
TM-06847,ACC-DLR-10,TUBE-STD,4468,up,2025-04-01
TM-06848,ACC-DLR-17,TUBE-STD,4482,up,2021-01-01
TM-06849,ACC-DLR-24,TUBE-STD,4455,up,2023-11-01
TM-06850,ACC-DLR-31,TUBE-STD,4455,up,2019-12-01
TM-06851,ACC-DLR-38,TUBE-STD,4468,up,2020-03-01
TM-06852,ACC-DLR-5,TUBE-STD,4455,up,2019-09-01
TM-06853,ACC-DLR-12,TUBE-STD,4468,up,2021-08-01
TM-06854,ACC-DLR-19,TUBE-STD,4455,up,2020-11-01
TM-06855,ACC-DLR-26,TUBE-STD,4468,up,2019-01-01
TM-06856,ACC-DLR-33,TUBE-STD,4455,up,2024-05-01
TM-06857,ACC-DLR-40,TUBE-STD,4462,up,2019-02-01
TM-06858,ACC-DLR-7,TUBE-STD,4455,up,2021-10-01
TM-06859,ACC-DLR-14,TUBE-STD,4462,up,2023-04-01
TM-06860,ACC-DLR-21,TUBE-STD,4462,up,2026-04-01
TM-06861,ACC-DLR-28,TUBE-STD,4482,up,2020-01-01
TM-06862,ACC-DLR-35,TUBE-DLX,4482,up,2025-03-01
TM-06863,ACC-DLR-2,TUBE-STD,4468,up,2020-03-01
TM-06864,ACC-DLR-9,TUBE-DLX,4455,up,2024-08-01
TM-06865,ACC-DLR-16,TUBE-DLX,4462,up,2019-06-01
TM-06866,ACC-DLR-23,TUBE-STD,4455,up,2020-02-01
TM-06867,ACC-DLR-30,TUBE-DLX,4468,up,2022-07-01
TM-06868,ACC-DLR-37,TUBE-STD,4468,up,2023-06-01
TM-06869,ACC-DLR-4,TUBE-STD,4462,up,2024-12-01
TM-06870,ACC-DLR-11,TUBE-STD,4482,up,2021-09-01
TM-06871,ACC-DLR-18,TUBE-DLX,4455,up,2024-12-01
TM-06872,ACC-DLR-25,TUBE-STD,4455,up,2023-03-01
TM-06873,ACC-DLR-32,TUBE-DLX,4462,up,2020-01-01
TM-06874,ACC-DLR-39,TUBE-STD,4482,up,2025-06-01
TM-06875,ACC-DLR-6,TUBE-STD,4462,up,2024-11-01
TM-06876,ACC-DLR-13,TUBE-STD,4455,up,2026-07-01
TM-06877,ACC-DLR-20,TUBE-STD,4462,up,2019-12-01
TM-06878,ACC-DLR-27,TUBE-STD,4482,up,2021-07-01
TM-06879,ACC-DLR-34,TUBE-STD,4482,up,2023-05-01
TM-06880,ACC-DLR-1,TUBE-STD,4462,up,2025-03-01
TM-06881,ACC-DLR-8,TUBE-DLX,4462,up,2019-08-01
TM-06882,ACC-DLR-15,TUBE-DLX,4462,up,2020-07-01
TM-06883,ACC-DLR-22,TUBE-STD,4455,up,2022-12-01
TM-06884,ACC-DLR-29,TUBE-STD,4455,up,2019-10-01
TM-06885,ACC-DLR-36,TUBE-DLX,4455,up,2026-03-01
TM-06886,ACC-DLR-3,TUBE-STD,4482,up,2019-04-01
TM-06887,ACC-DLR-10,TUBE-STD,4468,up,2023-12-01
TM-06888,ACC-DLR-17,TUBE-STD,4462,up,2021-06-01
TM-06889,ACC-DLR-24,TUBE-STD,4468,up,2021-06-01
TM-06890,ACC-DLR-31,TUBE-DLX,4468,up,2020-10-01
TM-06891,ACC-DLR-38,TUBE-STD,4468,up,2020-02-01
TM-06892,ACC-DLR-5,TUBE-STD,4468,up,2022-12-01
TM-06893,ACC-DLR-12,TUBE-STD,4482,up,2022-07-01
TM-06894,ACC-DLR-19,TUBE-DLX,4462,up,2023-04-01
TM-06895,ACC-DLR-26,TUBE-STD,4468,up,2019-05-01
TM-06896,ACC-DLR-33,TUBE-STD,4468,up,2021-03-01
TM-06897,ACC-DLR-40,TUBE-STD,4462,up,2026-06-01
TM-06898,ACC-DLR-7,TUBE-STD,4468,up,2020-03-01
TM-06899,ACC-DLR-14,TUBE-DLX,4482,up,2019-11-01
TM-06900,ACC-DLR-21,TUBE-DLX,4455,up,2025-03-01
TM-06901,ACC-DLR-28,TUBE-STD,4462,up,2026-12-01
TM-06902,ACC-DLR-35,TUBE-DLX,4468,up,2020-05-01
TM-06903,ACC-DLR-2,TUBE-STD,4462,up,2020-12-01
TM-06904,ACC-DLR-9,TUBE-STD,4468,up,2024-09-01
TM-06905,ACC-DLR-16,TUBE-STD,4462,up,2025-07-01
TM-06906,ACC-DLR-23,TUBE-STD,4455,up,2020-08-01
TM-06907,ACC-DLR-30,TUBE-STD,4455,up,2021-09-01
TM-06908,ACC-DLR-37,TUBE-DLX,4462,up,2019-06-01
TM-06909,ACC-DLR-4,TUBE-STD,4455,up,2020-06-01
TM-06910,ACC-DLR-11,TUBE-STD,4455,up,2025-04-01
TM-06911,ACC-DLR-18,TUBE-STD,4468,up,2024-01-01
TM-06912,ACC-DLR-25,TUBE-DLX,4455,up,2022-05-01
TM-06913,ACC-DLR-32,TUBE-STD,4468,up,2025-11-01
TM-06914,ACC-DLR-39,TUBE-DLX,4468,up,2021-04-01
TM-06915,ACC-DLR-6,TUBE-STD,4455,up,2022-04-01
TM-06916,ACC-DLR-13,TUBE-DLX,4482,up,2026-08-01
TM-06917,ACC-DLR-20,TUBE-STD,4482,up,2023-07-01
TM-06918,ACC-DLR-27,TUBE-DLX,4462,up,2021-08-01
TM-06919,ACC-DLR-34,TUBE-STD,4482,up,2025-07-01
TM-06920,ACC-DLR-1,TUBE-DLX,4462,up,2025-06-01
TM-06921,ACC-DLR-8,TUBE-STD,4468,up,2022-09-01
TM-06922,ACC-DLR-15,TUBE-STD,4468,up,2023-02-01
TM-06923,ACC-DLR-22,TUBE-STD,4455,up,2019-12-01
TM-06924,ACC-DLR-29,TUBE-STD,4462,up,2022-08-01
TM-06925,ACC-DLR-36,TUBE-DLX,4462,up,2025-07-01
TM-06926,ACC-DLR-3,TUBE-STD,4482,up,2019-12-01
TM-06927,ACC-DLR-10,TUBE-STD,4462,up,2024-09-01
TM-06928,ACC-DLR-17,TUBE-STD,4455,up,2024-06-01
TM-06929,ACC-DLR-24,TUBE-STD,4462,up,2025-03-01
TM-06930,ACC-DLR-31,TUBE-STD,4482,up,2024-08-01
TM-06931,ACC-DLR-38,TUBE-STD,4482,up,2024-10-01
TM-06932,ACC-DLR-5,TUBE-STD,4462,up,2023-02-01
TM-06933,ACC-DLR-12,TUBE-STD,4482,up,2020-07-01
TM-06934,ACC-DLR-19,TUBE-STD,4462,up,2023-12-01
TM-06935,ACC-DLR-26,TUBE-DLX,4482,up,2026-02-01
TM-06936,ACC-DLR-33,TUBE-DLX,4462,up,2019-04-01
TM-06937,ACC-DLR-40,TUBE-STD,4482,up,2021-08-01
TM-06938,ACC-DLR-7,TUBE-STD,4482,up,2023-01-01
TM-06939,ACC-DLR-14,TUBE-DLX,4482,up,2022-01-01
TM-06940,ACC-DLR-21,TUBE-STD,4468,up,2024-01-01
TM-06941,ACC-DLR-28,TUBE-STD,4462,up,2025-12-01
TM-06942,ACC-DLR-35,TUBE-STD,4468,up,2026-01-01
TM-06943,ACC-DLR-2,TUBE-STD,4482,up,2026-07-01
TM-06944,ACC-DLR-9,TUBE-STD,4468,up,2020-11-01
TM-06945,ACC-DLR-16,TUBE-DLX,4468,up,2023-07-01
TM-06946,ACC-DLR-23,TUBE-STD,4455,up,2025-06-01
TM-06947,ACC-DLR-30,TUBE-DLX,4468,up,2026-10-01
TM-06948,ACC-DLR-37,TUBE-STD,4482,up,2019-09-01
TM-06949,ACC-DLR-4,TUBE-STD,4482,up,2023-12-01
TM-06950,ACC-DLR-11,TUBE-STD,4482,up,2026-04-01
TM-06951,ACC-DLR-18,TUBE-DLX,4462,up,2019-08-01
TM-06952,ACC-DLR-25,TUBE-STD,4468,up,2024-03-01
TM-06953,ACC-DLR-32,TUBE-DLX,4468,up,2024-11-01
TM-06954,ACC-DLR-39,TUBE-DLX,4455,up,2021-12-01
TM-06955,ACC-DLR-6,TUBE-STD,4482,up,2024-03-01
TM-06956,ACC-DLR-13,TUBE-STD,4468,up,2025-08-01
TM-06957,ACC-DLR-20,TUBE-DLX,4462,up,2020-01-01
TM-06958,ACC-DLR-27,TUBE-STD,4482,up,2023-12-01
TM-06959,ACC-DLR-34,TUBE-STD,4462,up,2019-08-01
TM-06960,ACC-DLR-1,TUBE-STD,4462,up,2022-05-01
TM-06961,ACC-DLR-8,TUBE-STD,4482,up,2026-01-01
TM-06962,ACC-DLR-15,TUBE-DLX,4482,up,2019-05-01
TM-06963,ACC-DLR-22,TUBE-DLX,4482,up,2022-12-01
TM-06964,ACC-DLR-29,TUBE-DLX,4468,up,2026-10-01
TM-06965,ACC-DLR-36,TUBE-STD,4455,up,2024-07-01
TM-06966,ACC-DLR-3,TUBE-STD,4455,up,2020-07-01
TM-06967,ACC-DLR-10,TUBE-DLX,4468,up,2022-11-01
TM-06968,ACC-DLR-17,TUBE-STD,4482,up,2020-04-01
TM-06969,ACC-DLR-24,TUBE-STD,4482,up,2026-07-01
TM-06970,ACC-DLR-31,TUBE-STD,4468,up,2025-11-01
TM-06971,ACC-DLR-38,TUBE-DLX,4455,up,2023-03-01
TM-06972,ACC-DLR-5,TUBE-STD,4462,up,2023-06-01
TM-06973,ACC-DLR-12,TUBE-DLX,4455,up,2022-07-01
TM-06974,ACC-DLR-19,TUBE-DLX,4455,up,2023-09-01
TM-06975,ACC-DLR-26,TUBE-STD,4455,up,2024-02-01
TM-06976,ACC-DLR-33,TUBE-STD,4468,up,2026-11-01
TM-06977,ACC-DLR-40,TUBE-STD,4482,up,2023-10-01
TM-06978,ACC-DLR-7,TUBE-DLX,4462,up,2025-10-01
TM-06979,ACC-DLR-14,TUBE-STD,4468,up,2025-12-01
TM-06980,ACC-DLR-21,TUBE-STD,4482,up,2023-05-01
TM-06981,ACC-DLR-28,TUBE-DLX,4462,up,2020-06-01
TM-06982,ACC-DLR-35,TUBE-DLX,4468,up,2026-11-01
TM-06983,ACC-DLR-2,TUBE-STD,4482,up,2026-11-01
TM-06984,ACC-DLR-9,TUBE-DLX,4455,up,2020-01-01
TM-06985,ACC-DLR-16,TUBE-STD,4455,up,2026-03-01
TM-06986,ACC-DLR-23,TUBE-DLX,4482,up,2026-10-01
TM-06987,ACC-DLR-30,TUBE-STD,4455,up,2025-04-01
TM-06988,ACC-DLR-37,TUBE-STD,4462,up,2021-12-01
TM-06989,ACC-DLR-4,TUBE-DLX,4468,up,2023-05-01
TM-06990,ACC-DLR-11,TUBE-STD,4482,up,2025-08-01
TM-06991,ACC-DLR-18,TUBE-STD,4468,up,2025-09-01
TM-06992,ACC-DLR-25,TUBE-STD,4462,up,2026-11-01
TM-06993,ACC-DLR-32,TUBE-DLX,4462,up,2019-03-01
TM-06994,ACC-DLR-39,TUBE-DLX,4462,up,2019-11-01
TM-06995,ACC-DLR-6,TUBE-STD,4462,up,2021-05-01
TM-06996,ACC-DLR-13,TUBE-DLX,4455,up,2021-03-01
TM-06997,ACC-DLR-20,TUBE-STD,4482,up,2020-09-01
TM-06998,ACC-DLR-27,TUBE-STD,4462,up,2022-09-01
TM-06999,ACC-DLR-34,TUBE-STD,4482,up,2025-07-01
TM-07000,ACC-DLR-1,TUBE-STD,4455,up,2026-03-01
TM-07001,ACC-DLR-8,TUBE-DLX,4462,up,2022-10-01
TM-07002,ACC-DLR-15,TUBE-DLX,4462,up,2026-04-01
TM-07003,ACC-DLR-22,TUBE-STD,4455,up,2022-11-01
TM-07004,ACC-DLR-29,TUBE-DLX,4462,up,2026-08-01
TM-07005,ACC-DLR-36,TUBE-STD,4455,up,2024-11-01
TM-07006,ACC-DLR-3,TUBE-STD,4462,up,2026-03-01
TM-07007,ACC-DLR-10,TUBE-STD,4455,up,2024-02-01
TM-07008,ACC-DLR-17,TUBE-STD,4455,up,2023-11-01
TM-07009,ACC-DLR-24,TUBE-STD,4468,up,2021-10-01
TM-07010,ACC-DLR-31,TUBE-STD,4462,up,2019-11-01
TM-07011,ACC-DLR-38,TUBE-DLX,4482,up,2024-05-01
TM-07012,ACC-DLR-5,TUBE-STD,4468,up,2019-04-01
TM-07013,ACC-DLR-12,TUBE-STD,4468,up,2026-01-01
TM-07014,ACC-DLR-19,TUBE-STD,4468,up,2026-05-01
TM-07015,ACC-DLR-26,TUBE-DLX,4455,up,2025-02-01
TM-07016,ACC-DLR-33,TUBE-STD,4468,up,2019-02-01
TM-07017,ACC-DLR-40,TUBE-STD,4455,up,2020-12-01
TM-07018,ACC-DLR-7,TUBE-STD,4455,up,2020-09-01
TM-07019,ACC-DLR-14,TUBE-STD,4462,up,2021-02-01
TM-07020,ACC-DLR-21,TUBE-STD,4468,up,2019-07-01
TM-07021,ACC-DLR-28,TUBE-DLX,4482,up,2020-09-01
TM-07022,ACC-DLR-35,TUBE-DLX,4468,up,2022-10-01
TM-07023,ACC-DLR-2,TUBE-STD,4455,up,2024-01-01
TM-07024,ACC-DLR-9,TUBE-STD,4462,up,2026-07-01
TM-07025,ACC-DLR-16,TUBE-STD,4482,up,2023-08-01
TM-07026,ACC-DLR-23,TUBE-STD,4455,up,2023-10-01
TM-07027,ACC-DLR-30,TUBE-DLX,4462,up,2023-04-01
TM-07028,ACC-DLR-37,TUBE-DLX,4482,up,2025-09-01
TM-07029,ACC-DLR-4,TUBE-STD,4462,up,2022-02-01
TM-07030,ACC-DLR-11,TUBE-STD,4455,up,2025-09-01
TM-07031,ACC-DLR-18,TUBE-DLX,4482,up,2020-01-01
TM-07032,ACC-DLR-25,TUBE-STD,4455,up,2023-04-01
TM-07033,ACC-DLR-32,TUBE-STD,4455,up,2024-09-01
TM-07034,ACC-DLR-39,TUBE-DLX,4455,up,2019-04-01
TM-07035,ACC-DLR-6,TUBE-DLX,4462,up,2022-07-01
TM-07036,ACC-DLR-13,TUBE-DLX,4455,up,2025-11-01
TM-07037,ACC-DLR-20,TUBE-STD,4482,up,2023-09-01
TM-07038,ACC-DLR-27,TUBE-STD,4462,up,2022-06-01
TM-07039,ACC-DLR-34,TUBE-DLX,4462,up,2023-08-01
TM-07040,ACC-DLR-1,TUBE-STD,4482,up,2020-04-01
TM-07041,ACC-DLR-8,TUBE-STD,4482,up,2024-06-01
TM-07042,ACC-DLR-15,TUBE-DLX,4462,up,2025-01-01
TM-07043,ACC-DLR-22,TUBE-STD,4455,up,2023-03-01
TM-07044,ACC-DLR-29,TUBE-STD,4482,up,2020-06-01
TM-07045,ACC-DLR-36,TUBE-STD,4468,up,2020-01-01
TM-07046,ACC-DLR-3,TUBE-STD,4455,up,2023-07-01
TM-07047,ACC-DLR-10,TUBE-DLX,4462,up,2022-11-01
TM-07048,ACC-DLR-17,TUBE-STD,4455,up,2024-08-01
TM-07049,ACC-DLR-24,TUBE-DLX,4482,up,2021-09-01
TM-07050,ACC-DLR-31,TUBE-STD,4455,up,2019-02-01
TM-07051,ACC-DLR-38,TUBE-STD,4482,up,2024-07-01
TM-07052,ACC-DLR-5,TUBE-STD,4455,up,2026-03-01
TM-07053,ACC-DLR-12,TUBE-STD,4455,up,2026-03-01
TM-07054,ACC-DLR-19,TUBE-STD,4455,up,2022-05-01
TM-07055,ACC-DLR-26,TUBE-STD,4482,up,2023-08-01
TM-07056,ACC-DLR-33,TUBE-DLX,4468,up,2025-07-01
TM-07057,ACC-DLR-40,TUBE-DLX,4482,up,2019-07-01
TM-07058,ACC-DLR-7,TUBE-STD,4455,up,2022-08-01
TM-07059,ACC-DLR-14,TUBE-STD,4482,up,2024-09-01
